고민은 배송만 늦출 뿐,['노라조'],고민은 배송만 늦출 뿐,None,3:15,https://lh3.googleusercontent.com/luidiS5Tp1YuF-9f2Q9o29K1H9GOTq6S-7Mpt4BeQtlDiD2KGqP7O4_vwmHDkyaPQVwHSf2RiDUuuXc=w544-h544-l90-rj,https://music.youtube.com/watch?v=wOM1u9PbZps,"['노라조', '고민은 배송만 늦출 뿐']"
A worker,['Norazo'],Worker needs some time alone,None,4:56,https://lh3.googleusercontent.com/DsJBktLXDmDxDVLwtw6Dz6EC8on9N2HvQ3RvdmBDLMV-1VWOGejzZjeLw7A9sFTjJvvA-dwnXkS7Z4Y4=w544-h544-l90-rj,https://music.youtube.com/watch?v=-MecBWP62Fw,"['Norazo', '노라조', 'Worker needs\xa0some\xa0time\xa0alone', 'A worker']"
karaoke (노래방에서),['Jang Beom June'],Jang Beom June 3rd,2019,4:00,https://lh3.googleusercontent.com/3xSG0iFo_NKAfLKffC5pTPYC2d1t8CDhZ8DvRsEhc8-K51kvjbdDA6lB5zuQ11Ug3we5sQAI3zoAVgu-=w544-h544-l90-rj,https://music.youtube.com/watch?v=zeIOhIpQ-oI,"['Jang Beom June', '장범준', 'Jang Beom June 3rd', '장범준 3집', 'karaoke', '노래방에서']"
첫사랑,['버스커 버스커 (Busker Busker)'],버스커 버스커 1집,2012,3:30,https://lh3.googleusercontent.com/7xkOiFTDIqaTXvpwdm8dqxekBoXZRo0jJKnl8u9iW0NB4s_gAn7Z_ulh9lMA4_MxxeEsdt0tKtc4IXY0WA=w544-h544-l90-rj,https://music.youtube.com/watch?v=_sQhN4dLC60,"['버스커 버스커 (Busker Busker)', '버스커 버스커 1집', '첫사랑']"
꽃송이가,['버스커 버스커 (Busker Busker)'],버스커 버스커 1집,2012,3:23,https://lh3.googleusercontent.com/7xkOiFTDIqaTXvpwdm8dqxekBoXZRo0jJKnl8u9iW0NB4s_gAn7Z_ulh9lMA4_MxxeEsdt0tKtc4IXY0WA=w544-h544-l90-rj,https://music.youtube.com/watch?v=HRadddyS5jg,"['버스커 버스커 (Busker Busker)', '버스커 버스커 1집', '꽃송이가']"
4. 정말로 사랑한다면,['버스커 버스커 (Busker Busker)'],버스커 버스커 1집 마무리,None,4:12,https://lh3.googleusercontent.com/8pD85FY7sTEPtXGGDvZhyzikpLAKeTDxfgRGUBxC0Ydy0QuwB5aa9I2OSxBXRFiW7da-ZF59G2to8jlH=w480-h480-l90-rj,https://music.youtube.com/watch?v=obd6sddVGp4,"['버스커', '(Busker', 'Busker)', '1집', '마무리', '4.', '정말로', '사랑한다면']"
벚꽃 엔딩,['버스커 버스커 (Busker Busker)'],버스커 버스커 1집,2012,4:21,https://lh3.googleusercontent.com/7xkOiFTDIqaTXvpwdm8dqxekBoXZRo0jJKnl8u9iW0NB4s_gAn7Z_ulh9lMA4_MxxeEsdt0tKtc4IXY0WA=w544-h544-l90-rj,https://music.youtube.com/watch?v=KvthiAoGTfo,"['버스커 버스커 (Busker Busker)', '버스커 버스커 1집', '벚꽃 엔딩']"
1. 그댈 마주하는건 힘들어 (그마힘),['버스커 버스커 (Busker Busker)'],버스커 버스커 1집 마무리,None,3:06,https://lh3.googleusercontent.com/8pD85FY7sTEPtXGGDvZhyzikpLAKeTDxfgRGUBxC0Ydy0QuwB5aa9I2OSxBXRFiW7da-ZF59G2to8jlH=w480-h480-l90-rj,https://music.youtube.com/watch?v=SdahbIukU2g,"['버스커', '(Busker', 'Busker)', '1집', '마무리', '1.', '그댈', '마주하는건', '힘들어', '(그마힘)']"
여수 밤바다,['버스커 버스커 (Busker Busker)'],버스커 버스커 1집,2012,4:40,https://lh3.googleusercontent.com/7xkOiFTDIqaTXvpwdm8dqxekBoXZRo0jJKnl8u9iW0NB4s_gAn7Z_ulh9lMA4_MxxeEsdt0tKtc4IXY0WA=w544-h544-l90-rj,https://music.youtube.com/watch?v=eO8w9xFArpE,"['버스커 버스커 (Busker Busker)', '버스커 버스커 1집', '여수 밤바다']"
동경소녀,['버스커 버스커'],슈퍼스타K 3 Top11 Part 1,None,3:32,https://lh3.googleusercontent.com/-DUwKerkkVly84fgFxrAOWvxlwep_uSH_B1DRZVpm6MZCS30AheLb6KYJnrAig57E40Ic30e5Q9zm5PC=w480-h480-l90-rj,https://music.youtube.com/watch?v=JEyGjZU-THc,"['버스커 버스커', '슈퍼스타K 3 Top11 Part 1', '동경소녀']"
1. 서울사람들,['버스커버스커'],서울사람들,None,3:26,https://lh3.googleusercontent.com/bKCfvEUlGbLAhbPlQxiQlZxz5fcie4hYjyRKjTAFRFGMcuS8bfYVPLrj5-SjSI8GK4kB57xpJIF6ngVmyg=w480-h480-l90-rj,https://music.youtube.com/watch?v=zXKAS3zIp1s,"['버스커버스커', '서울사람들', '1.']"
어쩌다 마주친 그대,['송골매'],송골매 2집,None,3:03,https://lh3.googleusercontent.com/H-isjqwSQzCKISziuQWN8KLSqRsuJ-W9gLQISUe4JhnkGtiNS1da9lnaprM1O_NeAjms36jmj7uHPDk=w544-h544-s-l90-rj,https://music.youtube.com/watch?v=VGq9b3gLXqk,"['송골매', '송골매 2집', '어쩌다 마주친 그대']"
Sequence,['IZ*ONE'],One-reeler / Act IV,2020,3:11,https://lh3.googleusercontent.com/9N_08w38RfHKgXqfmziaBPp_6UpHe9-6qyMk1-Rd12NRVXgxgIO4H940Mh8xqklygYsbwZPsBIPtW3RG=w544-h544-l90-rj,https://music.youtube.com/watch?v=xond2K-7fjQ,"['IZ*ONE', 'One-reeler / Act IV', 'Sequence']"
Chase Me (Chase Me),['Dreamcatcher'],악몽,2024,3:09,https://lh3.googleusercontent.com/SI-5XqzqZW0G4uT6tEzWKXpPs8MCOrhRW0IFSR3k20jdvc5QGHMsN_3uokP8u8WU50w07bptLFSYoNe0ig=w544-h544-l90-rj,https://music.youtube.com/watch?v=qYsg4D3zmIw,"['Dreamcatcher', '드림캐쳐', '악몽', '악몽 (惡夢)', 'Chase Me']"
Rooftop (옥탑방 (Rooftop)),['N.Flying'],FLY HIGH PROJECT #2 'Rooftop',2019,3:31,https://lh3.googleusercontent.com/0CKX8TB7wGMruYkqnNjljEqU8seWPHHPQeePtYt6_tSP-sVasoB_l75jg-KfJ8d2xlobIoodRpW531U=w544-h544-l90-rj,https://music.youtube.com/watch?v=49cyaEDTd5I,"['N.Flying', '엔플라잉(N.Flying)', ""FLY HIGH PROJECT #2 'Rooftop'"", ""FLY HIGH PROJECT #2 '옥탑방'"", 'Rooftop', '옥탑방 (Rooftop)']"
A Fool Moon Night,['THE KOXX'],ENTER,None,4:37,https://lh3.googleusercontent.com/eQDH-1McB0n3U-xN8Noam5XrkkRSRQjPitUNg6-iVLqB_TEcjJ5ptRBlMzn8QeLo6lpsww5iE1beOiJi=w544-h544-l90-rj,https://music.youtube.com/watch?v=TgMyRjBdgsg,"['THE KOXX', '칵스', 'ENTER', 'A Fool Moon Night']"
Cake House,['텐시러브'],Daybreak,None,4:08,https://lh3.googleusercontent.com/qgRlJ_ysudCU_FtQlTItJBwZdgndGoulEivGsMPLeGFc8IV0vL6T8i-6UDWZ2TmnKFPrb4UqEw7KmFDq=w544-h544-s-l90-rj,https://music.youtube.com/watch?v=vYWe1VYv_rA,"['텐시러브', 'Daybreak', 'Cake House']"
That That (prod. & feat. SUGA of BTS),['PSY'],PSY 9th,None,2:55,https://lh3.googleusercontent.com/y6aTtVdwpzMPkkV7o0_e6SuEAh8xQjCP4hd-1967apeZHE9WKmIpijtDPRPP6iqWTJHaDM3KlJAQsB4=w544-h544-l90-rj,https://music.youtube.com/watch?v=CmYocOH5l6c,"['PSY', '싸이', 'PSY 9th', '싸다9', 'That That (prod. & feat. SUGA of BTS)']"
나팔바지 (Napal Baji),['PSY'],Psy 7th Album,None,3:43,https://lh3.googleusercontent.com/M-RI-ELm1E33Gs8rb8WvdCF8Z2C2j6QpPp0PSf_iBr2mW3HzBdHcYRitrV5AMJPUq2kMYPyHhJahJcOK=w544-h544-l90-rj,https://music.youtube.com/watch?v=ewba14Qt6iM,"['PSY', 'Psy 7th Album', '나팔바지(Napal Baji)']"
챔피언,['PSY'],Psy 3,None,3:07,https://lh3.googleusercontent.com/yHMraKRPp9toalR1Rd-I2Usvl9oChP3BSTzDMIp40Y-bml_GoMVyIju5R1tKfeRHIeF1PxbfY78CkjDtZw=w544-h544-l90-rj,https://music.youtube.com/watch?v=MSiKm3kZ7No,"['PSY', '싸이', 'Psy 3', '챔피언']"
아버지,['PSY'],REMAKE & MIX No. 18,None,3:29,https://lh3.googleusercontent.com/nLJ242T-Rc6QhI37YnQf5XaCuveDwyiBe87-RukXB5vj_GdrXYgiutVzAp6YbL05lNOUWRCvwWFgw-3yhA=w544-h544-l90-rj,https://music.youtube.com/watch?v=hd_BfhSswAk,"['PSY', '싸이', 'REMAKE & MIX No. 18', 'REMAKE & MIX 18번', '아버지']"
뜨거운 안녕 (Passionate Goodbye) ft. 성시경,['PSY'],PSY SIX RULES Pt.1,None,3:29,https://lh3.googleusercontent.com/zCv7rmhnyBrEBtY_ULN4G1GHLNMe3V12h9oBODXaoIkDsuEfCYZLMptxqymvjk1rx3IdBafVsPNnOHg=w544-h544-l90-rj,https://music.youtube.com/watch?v=BD3MbtUBuTM,"['PSY', 'PSY SIX RULES Pt.1', '뜨거운 안녕(Passionate Goodbye) ft. 성시경']"
예술이야 (It's Art),['PSY'],Psyfive,None,4:40,https://lh3.googleusercontent.com/4uvi37-cU6POMc2OBDqP2Ckq1P1MAzyOyFXxIDc87QmuSBCj_JZHbMZGUqFLO_hRyqHOHn6crY9H2Tg=w544-h544-l90-rj,https://music.youtube.com/watch?v=UtYBunDqp30,"['PSY', 'Psyfive', ""예술이야(It's Art)""]"
폰서트,['10cm'],4.0,None,3:18,https://lh3.googleusercontent.com/x-ysOqPjTy_UUfPfCjcopU9nAau8LTpBHtTocMl07vXwvSmtybb1UfN86D7hBwoSVUn1Yo8ce3Im4H73=w544-h544-l90-rj,https://music.youtube.com/watch?v=txi3VEdStJ4,"['10cm', '4.0', 'Phonecert', '폰서트']"
봄이 좋냐??,['10cm'],What The Spring??,None,3:26,https://lh3.googleusercontent.com/tjuWmZdO2pdIiqJUkwcBTMnnh1sQsy0GtEPAykzOFwk-ggVayZreWr4Y7hxDtBAXsaCQ2hvjvO9zco4=w544-h544-l90-rj,https://music.youtube.com/watch?v=_VEgjS3vsGo,"['10cm', 'What The Spring??', '3.2', '봄이 좋냐??']"
Butter,['BTS (방탄소년단)'],Butter / Permission to Dance,None,2:44,https://lh3.googleusercontent.com/DZLnUlmagZUyAJPBvh1Jlf_ER26uxSDwzv2-SXzU3JZAyrWVeRTVE4GEKFsmCIKk8E2ISKmsghaaCSw3=w544-h544-l90-rj,https://music.youtube.com/watch?v=NNCBq0JHXsU,"['BTS (방탄소년단)', 'BTS', 'Butter / Permission to Dance', 'Butter']"
Event Horizon (사건의 지평선),"['YOUNHA', 'JEWNO', 'SHAUN', 'YOUNHA', 'JEWNO', 'YOUNHA']",YOUNHA 6th Album Repackage 'END THEORY : Final Edition',2022,5:01,https://lh3.googleusercontent.com/ZpZzX4EUtn99T7mx7GIVQQjY3O7ysaRmdtgfbkanxgiM6v43vddimMkcRiIohs6_gcEeASBerBD09cW3=w544-h544-l90-rj,https://music.youtube.com/watch?v=j1uXcHwLhHM,"['YOUNHA', '윤하', 'JEWNO', 'SHAUN', ""YOUNHA 6th Album Repackage 'END THEORY : Final Edition'"", 'Event Horizon', '사건의 지평선']"
Oort Cloud (오르트구름),"['YOUNHA', 'JEWNO', 'JEWNO', 'KZ', 'HOFF', 'danke(lalala studio)']",YOUNHA 6th Album 'END THEORY',2021,3:27,https://lh3.googleusercontent.com/0k_u5oGZBtfPplIXhZ1FKJqny8H-EF66U7hDPtoFqOg3A9-eJc6qHPKbKv0EbkBE1VzShL6BSFl27GwD=w544-h544-l90-rj,https://music.youtube.com/watch?v=58IEh6YkuzQ,"['YOUNHA', '윤하 (YOUNHA)', 'JEWNO', 'KZ', 'HOFF', 'danke(lalala studio)', ""YOUNHA 6th Album 'END THEORY'"", 'Oort Cloud', '오르트구름']"
혜성,['윤하 (Younha/ユンナ)'],혜성,2007,3:15,https://lh3.googleusercontent.com/1KyZLM7m4Amp81a6sV4-krwm2i5daz4kMUogkvoMylML4KSoNT6rcT0GAhy_U1pQuw1e2vNOpGZSmh4=w544-h544-l90-rj,https://music.youtube.com/watch?v=ZnR0JiQGxRE,"['윤하 (Younha/ユンナ)', '혜성']"
