Acacia,['BUMP OF CHICKEN'],Acacia,None,4:22,https://lh3.googleusercontent.com/0ll-nRBifuYrdZuv4omRIdhYRYosQvPYnGzbdLOTtp1bFRXkUzNUdYtllbZQaKXXodx19U9HfN6oluKd=w544-h544-l90-rj,https://music.youtube.com/watch?v=4dnT-kKIO6Y,"['BUMP OF CHICKEN', 'バンプオブチキン', 'Acacia', 'アカシア']"
は ～とび～ とお ～ば～ ひ～～～～と！！！！,"['Nanahira', 'Camellia']",ふぉーす！,2017,4:14,https://lh3.googleusercontent.com/aZ-_8r6xRWZlakfphDX31Dx26NvrzSW71wTbSkXFJMOVSLWiBvF_x_oXrsiU0NVYmpUtFQwxZV5rHuw=w544-h544-l90-rj,https://music.youtube.com/watch?v=vb2BIho9VEY,"['Nanahira', 'ななひら', 'ナナヒラ', 'Camellia', 'かめりあ', 'カメリア', 'ふぉーす！', 'は ～とび～ とお ～ば～ ひ～～～～と！！！！']"
鉄道迷宮 ～抜け出せ、超宿駅～,"['Nanahira', 'Camellia']",ふぉーす！,2017,4:21,https://lh3.googleusercontent.com/aZ-_8r6xRWZlakfphDX31Dx26NvrzSW71wTbSkXFJMOVSLWiBvF_x_oXrsiU0NVYmpUtFQwxZV5rHuw=w544-h544-l90-rj,https://music.youtube.com/watch?v=5MQnDbJD8fo,"['Nanahira', 'ななひら', 'ナナヒラ', 'Camellia', 'かめりあ', 'カメリア', 'ふぉーす！', '鉄道迷宮 ～抜け出せ、超宿駅～']"
Ta-Ti-Tu-Teatime!,"['Nanahira', 'Camellia']",ふぉーす！,2017,4:48,https://lh3.googleusercontent.com/aZ-_8r6xRWZlakfphDX31Dx26NvrzSW71wTbSkXFJMOVSLWiBvF_x_oXrsiU0NVYmpUtFQwxZV5rHuw=w544-h544-l90-rj,https://music.youtube.com/watch?v=RwzdKTAbZaA,"['Nanahira', 'ななひら', 'ナナヒラ', 'Camellia', 'かめりあ', 'カメリア', 'ふぉーす！', 'Ta-Ti-Tu-Teatime!']"
ベースラインやってる？笑,"['Nanahira', 'Camellia']",ふぉーす！,2017,4:47,https://lh3.googleusercontent.com/aZ-_8r6xRWZlakfphDX31Dx26NvrzSW71wTbSkXFJMOVSLWiBvF_x_oXrsiU0NVYmpUtFQwxZV5rHuw=w544-h544-l90-rj,https://music.youtube.com/watch?v=1x2izJEN9p0,"['Nanahira', 'ななひら', 'ナナヒラ', 'Camellia', 'かめりあ', 'カメリア', 'ふぉーす！', 'ベースラインやってる？笑']"
You Make My Life 1UP (x127 Long ver.),"['Nanahira', 'Camellia']",ふぉーす！,2017,4:41,https://lh3.googleusercontent.com/aZ-_8r6xRWZlakfphDX31Dx26NvrzSW71wTbSkXFJMOVSLWiBvF_x_oXrsiU0NVYmpUtFQwxZV5rHuw=w544-h544-l90-rj,https://music.youtube.com/watch?v=GddGhcL5KFE,"['Nanahira', 'ななひら', 'ナナヒラ', 'Camellia', 'かめりあ', 'カメリア', 'ふぉーす！', 'You Make My Life 1UP (x127 Long ver.)']"
"senpai, notice me!","['Nanahira', 'Camellia']",ふぉーす！,2017,4:41,https://lh3.googleusercontent.com/aZ-_8r6xRWZlakfphDX31Dx26NvrzSW71wTbSkXFJMOVSLWiBvF_x_oXrsiU0NVYmpUtFQwxZV5rHuw=w544-h544-l90-rj,https://music.youtube.com/watch?v=_bp8NX7BAB0,"['Nanahira ななひら ナナヒラ Camellia かめりあ カメリア ふぉーす！ senpai', 'notice me!']"
觀測衞曐,"['Nanahira', 'Camellia']",ふぉーす！,2017,4:43,https://lh3.googleusercontent.com/aZ-_8r6xRWZlakfphDX31Dx26NvrzSW71wTbSkXFJMOVSLWiBvF_x_oXrsiU0NVYmpUtFQwxZV5rHuw=w544-h544-l90-rj,https://music.youtube.com/watch?v=gpYAzEotlXI,"['Nanahira', 'ななひら', 'ナナヒラ', 'Camellia', 'かめりあ', 'カメリア', 'ふぉーす！', '觀測衞曐']"
IoT (※Internet of Things) の女神☆モノノン☆,"['Nanahira', 'Camellia']",ふぉーす！,2017,4:36,https://lh3.googleusercontent.com/aZ-_8r6xRWZlakfphDX31Dx26NvrzSW71wTbSkXFJMOVSLWiBvF_x_oXrsiU0NVYmpUtFQwxZV5rHuw=w544-h544-l90-rj,https://music.youtube.com/watch?v=7mgyzv3rp1g,"['Nanahira', 'ななひら', 'ナナヒラ', 'Camellia', 'かめりあ', 'カメリア', 'ふぉーす！', 'IoT (※Internet of Things) の女神☆モノノン☆']"
人間 vs. 球投げロボットたまちゃんのキャッチボール対決,"['Nanahira', 'Camellia']",ふぉーす！,2017,4:45,https://lh3.googleusercontent.com/aZ-_8r6xRWZlakfphDX31Dx26NvrzSW71wTbSkXFJMOVSLWiBvF_x_oXrsiU0NVYmpUtFQwxZV5rHuw=w544-h544-l90-rj,https://music.youtube.com/watch?v=VQChxodQfc4,"['Nanahira', 'ななひら', 'ナナヒラ', 'Camellia', 'かめりあ', 'カメリア', 'ふぉーす！', '人間 vs. 球投げロボットたまちゃんのキャッチボール対決']"
ふぉーす！,"['Nanahira', 'Camellia']",ふぉーす！,2017,5:09,https://lh3.googleusercontent.com/aZ-_8r6xRWZlakfphDX31Dx26NvrzSW71wTbSkXFJMOVSLWiBvF_x_oXrsiU0NVYmpUtFQwxZV5rHuw=w544-h544-l90-rj,https://music.youtube.com/watch?v=ZsaPdoArcRs,"['Nanahira', 'ななひら', 'ナナヒラ', 'Camellia', 'かめりあ', 'カメリア', 'ふぉーす！']"
プレゼント,"['Nanahira', 'Camellia']",ふぉーす！,2017,4:47,https://lh3.googleusercontent.com/aZ-_8r6xRWZlakfphDX31Dx26NvrzSW71wTbSkXFJMOVSLWiBvF_x_oXrsiU0NVYmpUtFQwxZV5rHuw=w544-h544-l90-rj,https://music.youtube.com/watch?v=KUSiL4IeeNE,"['Nanahira', 'ななひら', 'ナナヒラ', 'Camellia', 'かめりあ', 'カメリア', 'ふぉーす！', 'プレゼント']"
月燈籠 (Lite Show Magic Remix),"['Nanahira', 'Camellia']",ふぉーす！,2017,4:04,https://lh3.googleusercontent.com/aZ-_8r6xRWZlakfphDX31Dx26NvrzSW71wTbSkXFJMOVSLWiBvF_x_oXrsiU0NVYmpUtFQwxZV5rHuw=w544-h544-l90-rj,https://music.youtube.com/watch?v=xHy7riNzpuE,"['Nanahira', 'ななひら', 'ナナヒラ', 'Camellia', 'かめりあ', 'カメリア', 'ふぉーす！', '月燈籠 (Lite Show Magic Remix)']"
Looking For A New Adventure (The 4th Remix),"['Nanahira', 'Camellia']",ふぉーす！,2017,5:12,https://lh3.googleusercontent.com/aZ-_8r6xRWZlakfphDX31Dx26NvrzSW71wTbSkXFJMOVSLWiBvF_x_oXrsiU0NVYmpUtFQwxZV5rHuw=w544-h544-l90-rj,https://music.youtube.com/watch?v=a0PAW6Ro12o,"['Nanahira', 'ななひら', 'ナナヒラ', 'Camellia', 'かめりあ', 'カメリア', 'ふぉーす！', 'Looking For A New Adventure (The 4th Remix)']"
【高音質】魔力エネルギーで激ヤバ最強音質！マジカルオーディオ なんばーわん！ (128kbps),"['Camellia', 'Nanahira']",ごーいん！,2019,5:20,https://lh3.googleusercontent.com/wnV18IcE-0F-2r6gc3mXRVH14ULcTuu0YWtm-c4GMbWQ06fMR9tjaGeGJwDwfpcHfQ-GMQqUIZqdQOGQ=w544-h544-l90-rj,https://music.youtube.com/watch?v=WFcGXT1C2Wg,"['Camellia', 'かめりあ', 'カメリア', 'Nanahira', 'ななひら', 'ナナヒラ', 'ごーいん！', '【高音質】魔力エネルギーで激ヤバ最強音質！マジカルオーディオ なんばーわん！ (128kbps)']"
チ・ー・ズ・バ・ク・ダ・ン,"['Camellia', 'Nanahira']",ごーいん！,2019,4:20,https://lh3.googleusercontent.com/wnV18IcE-0F-2r6gc3mXRVH14ULcTuu0YWtm-c4GMbWQ06fMR9tjaGeGJwDwfpcHfQ-GMQqUIZqdQOGQ=w544-h544-l90-rj,https://music.youtube.com/watch?v=TXSCEQteMVg,"['Camellia', 'かめりあ', 'カメリア', 'Nanahira', 'ななひら', 'ナナヒラ', 'ごーいん！', 'チ・ー・ズ・バ・ク・ダ・ン']"
闇鍋《ダークネス・インフェルノ》降臨 ──煮よ、我が魂──,"['Camellia', 'Nanahira']",ごーいん！,2019,4:47,https://lh3.googleusercontent.com/wnV18IcE-0F-2r6gc3mXRVH14ULcTuu0YWtm-c4GMbWQ06fMR9tjaGeGJwDwfpcHfQ-GMQqUIZqdQOGQ=w544-h544-l90-rj,https://music.youtube.com/watch?v=AX4WF75NKOk,"['Camellia', 'かめりあ', 'カメリア', 'Nanahira', 'ななひら', 'ナナヒラ', 'ごーいん！', '闇鍋《ダークネス・インフェルノ》降臨 ──煮よ、我が魂──']"
インターネットが遅いさん (Super-Slow-Internet-san),"['Camellia', 'Nanahira']",ごーいん！,2019,4:05,https://lh3.googleusercontent.com/wnV18IcE-0F-2r6gc3mXRVH14ULcTuu0YWtm-c4GMbWQ06fMR9tjaGeGJwDwfpcHfQ-GMQqUIZqdQOGQ=w544-h544-l90-rj,https://music.youtube.com/watch?v=wVtBknMeNhA,"['Camellia', 'かめりあ', 'カメリア', 'Nanahira', 'ななひら', 'ナナヒラ', 'ごーいん！', 'インターネットが遅いさん (Super-Slow-Internet-san)']"
「はい」って言ったら常軌を逸して速くなる曲,"['Camellia', 'Nanahira']",ごーいん！,2019,4:51,https://lh3.googleusercontent.com/wnV18IcE-0F-2r6gc3mXRVH14ULcTuu0YWtm-c4GMbWQ06fMR9tjaGeGJwDwfpcHfQ-GMQqUIZqdQOGQ=w544-h544-l90-rj,https://music.youtube.com/watch?v=X56AQtBcqDE,"['Camellia', 'かめりあ', 'カメリア', 'Nanahira', 'ななひら', 'ナナヒラ', 'ごーいん！', '「はい」って言ったら常軌を逸して速くなる曲']"
NANI THE FUCK!!,"['Camellia', 'Nanahira']",ごーいん！,2019,4:21,https://lh3.googleusercontent.com/wnV18IcE-0F-2r6gc3mXRVH14ULcTuu0YWtm-c4GMbWQ06fMR9tjaGeGJwDwfpcHfQ-GMQqUIZqdQOGQ=w544-h544-l90-rj,https://music.youtube.com/watch?v=lQzu4721Cvw,"['Camellia', 'かめりあ', 'カメリア', 'Nanahira', 'ななひら', 'ナナヒラ', 'ごーいん！', 'NANI THE FUCK!!']"
透靈蕐,"['Camellia', 'Nanahira']",ごーいん！,2019,4:30,https://lh3.googleusercontent.com/wnV18IcE-0F-2r6gc3mXRVH14ULcTuu0YWtm-c4GMbWQ06fMR9tjaGeGJwDwfpcHfQ-GMQqUIZqdQOGQ=w544-h544-l90-rj,https://music.youtube.com/watch?v=ysz1E0mT1ik,"['Camellia', 'かめりあ', 'カメリア', 'Nanahira', 'ななひら', 'ナナヒラ', 'ごーいん！', '透靈蕐']"
Nyan loves you♡,"['Camellia', 'Nanahira']",ごーいん！,2019,4:23,https://lh3.googleusercontent.com/wnV18IcE-0F-2r6gc3mXRVH14ULcTuu0YWtm-c4GMbWQ06fMR9tjaGeGJwDwfpcHfQ-GMQqUIZqdQOGQ=w544-h544-l90-rj,https://music.youtube.com/watch?v=7U35uu6n_1U,"['Camellia', 'かめりあ', 'カメリア', 'Nanahira', 'ななひら', 'ナナヒラ', 'ごーいん！', 'Nyan loves you♡']"
クリスマスなんて興味ないけど,"['Camellia', 'Nanahira']",ごーいん！,2019,4:33,https://lh3.googleusercontent.com/wnV18IcE-0F-2r6gc3mXRVH14ULcTuu0YWtm-c4GMbWQ06fMR9tjaGeGJwDwfpcHfQ-GMQqUIZqdQOGQ=w544-h544-l90-rj,https://music.youtube.com/watch?v=Q_x76_FWVtU,"['Camellia', 'かめりあ', 'カメリア', 'Nanahira', 'ななひら', 'ナナヒラ', 'ごーいん！', 'クリスマスなんて興味ないけど']"
ごーいん！,"['Camellia', 'Nanahira']",ごーいん！,2019,5:02,https://lh3.googleusercontent.com/wnV18IcE-0F-2r6gc3mXRVH14ULcTuu0YWtm-c4GMbWQ06fMR9tjaGeGJwDwfpcHfQ-GMQqUIZqdQOGQ=w544-h544-l90-rj,https://music.youtube.com/watch?v=3hsVAnmvIGA,"['Camellia', 'かめりあ', 'カメリア', 'Nanahira', 'ななひら', 'ナナヒラ', 'ごーいん！']"
"senpai, notice me! (YUC'e Remix)","['Camellia', 'Nanahira']",ごーいん！,2019,3:29,https://lh3.googleusercontent.com/wnV18IcE-0F-2r6gc3mXRVH14ULcTuu0YWtm-c4GMbWQ06fMR9tjaGeGJwDwfpcHfQ-GMQqUIZqdQOGQ=w544-h544-l90-rj,https://music.youtube.com/watch?v=VkkoFZuS8Xg,"['Camellia かめりあ カメリア Nanahira ななひら ナナヒラ ごーいん！ senpai', ""notice me! (YUC'e Remix)""]"
ベースラインやってる？笑 (Cranky Remix),"['Camellia', 'Nanahira']",ごーいん！,2019,4:48,https://lh3.googleusercontent.com/wnV18IcE-0F-2r6gc3mXRVH14ULcTuu0YWtm-c4GMbWQ06fMR9tjaGeGJwDwfpcHfQ-GMQqUIZqdQOGQ=w544-h544-l90-rj,https://music.youtube.com/watch?v=g6zFL6UcWqw,"['Camellia', 'かめりあ', 'カメリア', 'Nanahira', 'ななひら', 'ナナヒラ', 'ごーいん！', 'ベースラインやってる？笑 (Cranky Remix)']"
FULLFLAVOR音頭,"['Camellia', 'Nanahira']",FULLFLAVOR音頭,2022,4:06,https://lh3.googleusercontent.com/ECAEwarGAUy2hPl-Q3pOTYUoUra0W7NGzeH3tb6uVWFETG1zn2FKRtOb1BekUX-dCaN_LIXgDzjmRcpX=w544-h544-l90-rj,https://music.youtube.com/watch?v=EQY6dfnwJ7g,"['Camellia', 'かめりあ', 'カメリア', 'Nanahira', 'ななひら', 'ナナヒラ', 'FULLFLAVOR音頭']"
Nyanyanyanyanyanyanya!,"['daniwellP', 'MAYU']",MAYU LOVES -First-,None,3:47,https://lh3.googleusercontent.com/7L52mddoWaKFc3qeeCmGFK9CIVJdB645YI5V0mb0GvvFl6F6SaCxypD0mlFiNXxF-CmPZOiJQSKZx86_=w544-h544-l90-rj,https://music.youtube.com/watch?v=eI4pbCQLClA,"['daniwellP', 'ダニエルピー', 'MAYU', 'マユ', 'MAYU LOVES -First-', 'Nyanyanyanyanyanyanya!']"
Nyan Cat EX (feat. Momone Momo),['daniwellP'],Nyan Cat EX,2012,4:51,https://lh3.googleusercontent.com/s-1QUZnbSlhg11Z2IUbPtGk7WXaubkLQm-2iAXyr4vJArh0_zV9fJWQl1p-52vwyM_P8bHAkcTz0G1I=w544-h544-l90-rj,https://music.youtube.com/watch?v=8aNBXUoZWF4,"['daniwellP', 'Nyan Cat EX']"
M1LLI0N PP,['Camellia'],Tera I / O,2020,7:11,https://lh3.googleusercontent.com/hSLiVOV0P68gVhj2CzZcrnKvH3i2MNIs4ZtMm-3JfvaKx-s5L5VXeZOTys2Lv9ojBCApm0ZcM2vijtr8EA=w544-h544-l90-rj,https://music.youtube.com/watch?v=3z6isNGS6aI,"['Camellia', 'かめりあ', 'カメリア', 'Tera I / O', 'M1LLI0N PP']"
summertime,"['cinnamons', 'evening cinema']",summertime,2017,4:12,https://lh3.googleusercontent.com/z8FaMIX3IzNnZMFfULGaD8JDpjZhAI5DSpl0ju0P7VZXlHlHtlgot8MOWcjCkhfm7KeexPvczkb9eTPHbw=w544-h544-l90-rj,https://music.youtube.com/watch?v=B7luArOaIl0,"['cinnamons', 'シナモンズ', 'evening cinema', 'イブニングシネマ', 'summertime']"
Rave-up Tonight,"['Fear, and Loathing in Las Vegas']",PHASE 2,None,3:22,https://lh3.googleusercontent.com/YPD3w4gmdj8xnVqZhBB_hSQs574otDCyXeTXZziKUL-uN3TcSVP5jn4YknkXtdCcC5nq4KGwVDmeO7kA=w544-h544-l90-rj,https://music.youtube.com/watch?v=z9zSbqCd4Rs,"['Fear', 'and Loathing in Las Vegas フィアーアンドロージングインラスベガス PHASE 2 フェイズツー Rave-up Tonight レイブアップトゥナイト']"
Burn the Disco Floor with Your “2-step”!!,"['Fear, and Loathing in Las Vegas']",Dance & Scream,None,3:11,https://lh3.googleusercontent.com/AhbscyN9CAplMPdazmfRwX3S7peYeBzfPAZr08nWcTK95-HqLRcv4ue5W8Nm8xLxp-Gpiv1sNdtqA7a6=w544-h544-l90-rj,https://music.youtube.com/watch?v=nbcBBc1Xb3Y,"['Fear', 'and Loathing in Las Vegas フィアーアンドロージングインラスベガス Dance & Scream ダンスアンドスクリーム Burn the Disco Floor with Your “2-step”!! バーンザディスコフロワウィズユアツーステップ']"
Let Me Hear,"['Fear, and Loathing in Las Vegas']",Feeling of Unity,None,3:46,https://lh3.googleusercontent.com/wkLUDz_kCeUEbe-RAUcBs_xygNT6QbYd5iYIT0wq3GuVuOZwE1IFXt19Gmu7EVsJpesCWrzA8MfqBOH6IA=w544-h544-l90-rj,https://music.youtube.com/watch?v=4dOw3TpoHtk,"['Fear', 'and Loathing in Las Vegas フィアーアンドロージングインラスベガス Feeling of Unity フィーリングオブユニティ Let Me Hear レットミーヒアー']"
夜明けの歌 / Yoakeno Uta (새벽녘의 노래) (feat. DAZBEE),"['M2U', 'DAZBEE']",DIVERSITY,None,3:16,https://lh3.googleusercontent.com/_58ysYaCdDr3wsih5TTQTrbT1OSBumGafxNl3k2hOqWC9wqZYk_mDHaoBdfwQMRTKH0Bq34bTDXxnAoZ=w544-h544-l90-rj,https://music.youtube.com/watch?v=CTdggeWFUHA,"['M2U', 'DAZBEE', 'DIVERSITY', '夜明けの歌 / Yoakeno Uta (새벽녘의 노래) (feat. DAZBEE)']"
Marigold (feat. Guriri),"['M2U', 'Guriri']",DIVERSITY,None,2:30,https://lh3.googleusercontent.com/_58ysYaCdDr3wsih5TTQTrbT1OSBumGafxNl3k2hOqWC9wqZYk_mDHaoBdfwQMRTKH0Bq34bTDXxnAoZ=w544-h544-l90-rj,https://music.youtube.com/watch?v=hqB9_UgzJ5A,"['M2U', 'Guriri', 'DIVERSITY', 'Marigold (feat. Guriri)']"
Magnolia,['M2U'],DIVERSITY,None,3:57,https://lh3.googleusercontent.com/_58ysYaCdDr3wsih5TTQTrbT1OSBumGafxNl3k2hOqWC9wqZYk_mDHaoBdfwQMRTKH0Bq34bTDXxnAoZ=w544-h544-l90-rj,https://music.youtube.com/watch?v=NCDTjDoz-Gs,"['M2U', 'DIVERSITY', 'Magnolia']"
"Myosotis (feat. Guriri, Lucy)","['M2U', 'NICODE', 'Guriri', 'Lucy']",Myosotis,None,2:29,https://lh3.googleusercontent.com/FNJqDJfLzTIwKGRv0WjOAZSeB7PK2gWdpF3CR5a1_vWKbbXerbOIgMi7BSzrjQtU_U4vPbmOHaBf0U2y=w544-h544-l90-rj,https://music.youtube.com/watch?v=024J-XMTuy0,"['M2U NICODE Guriri 구리리 Lucy 루시 Myosotis Myosotis (feat. Guriri', 'Lucy)']"
Gravity (feat. Kaicy),"['M2U', 'Kaicy']",THE LAST ONE,None,5:11,https://lh3.googleusercontent.com/AaFnCJCZoZ65i3emjOWau6kxnb4cL0WVCBdbqXV8n1LEUqdDlpk1DrHeUHpE4Q0I4W0keJLHrO7p-ts=w544-h544-l90-rj,https://music.youtube.com/watch?v=o1QX627zDfQ,"['M2U', 'Kaicy', 'THE LAST ONE', 'Gravity (feat. Kaicy)']"
Body Talk (feat. Kaicy),"['M2U', 'Kaicy']",THE LAST ONE,None,4:39,https://lh3.googleusercontent.com/AaFnCJCZoZ65i3emjOWau6kxnb4cL0WVCBdbqXV8n1LEUqdDlpk1DrHeUHpE4Q0I4W0keJLHrO7p-ts=w544-h544-l90-rj,https://music.youtube.com/watch?v=2JjrZZeE03Q,"['M2U', 'Kaicy', 'THE LAST ONE', 'Body Talk (feat. Kaicy)']"
サガシモノ / Sagashimono (찾고 있는 것) (feat. Soraru),"['M2U', 'Soraru']",DIVERSITY,None,3:22,https://lh3.googleusercontent.com/_58ysYaCdDr3wsih5TTQTrbT1OSBumGafxNl3k2hOqWC9wqZYk_mDHaoBdfwQMRTKH0Bq34bTDXxnAoZ=w544-h544-l90-rj,https://music.youtube.com/watch?v=d5FuPeZ0I48,"['M2U', 'Soraru', 'DIVERSITY', 'サガシモノ / Sagashimono (찾고 있는 것) (feat. Soraru)']"
Survive,['Kevin Penkin'],Cytus II-Paff (Original Soundtrack),2018,2:15,https://lh3.googleusercontent.com/X6dPj-3XjNVtoAXWE11VxH60ko4BCr1y2xVQu2M1NVMQirtXhYNqrNN1i6LAJoCo5ayayhoeNObkGW0=w544-h544-l90-rj,https://music.youtube.com/watch?v=qvp-0wG0qB8,"['Kevin Penkin', 'Cytus II-Paff (Original Soundtrack)', 'Survive']"
Bullet Waiting for Me (James Landino Remix),"['Nikki Simmons', 'James Landino']",Cytus II-Paff (Original Soundtrack),2018,2:28,https://lh3.googleusercontent.com/X6dPj-3XjNVtoAXWE11VxH60ko4BCr1y2xVQu2M1NVMQirtXhYNqrNN1i6LAJoCo5ayayhoeNObkGW0=w544-h544-l90-rj,https://music.youtube.com/watch?v=WJecp1kdsuU,"['Nikki Simmons', 'James Landino', 'Cytus II-Paff (Original Soundtrack)', 'Bullet Waiting for Me (James Landino Remix)']"
Kanata,['mikito'],Cytus II-Paff (Original Soundtrack),2018,3:00,https://lh3.googleusercontent.com/X6dPj-3XjNVtoAXWE11VxH60ko4BCr1y2xVQu2M1NVMQirtXhYNqrNN1i6LAJoCo5ayayhoeNObkGW0=w544-h544-l90-rj,https://music.youtube.com/watch?v=94u9ttyeT2Q,"['mikito', 'Cytus II-Paff (Original Soundtrack)', 'Kanata']"
Fight Another Day (Andy Tunstall Remix),"['Kat Penkin', 'Andy Tunstall']",Cytus II-Paff (Original Soundtrack),2018,2:40,https://lh3.googleusercontent.com/X6dPj-3XjNVtoAXWE11VxH60ko4BCr1y2xVQu2M1NVMQirtXhYNqrNN1i6LAJoCo5ayayhoeNObkGW0=w544-h544-l90-rj,https://music.youtube.com/watch?v=GyRSMCcz3W0,"['Kat Penkin', 'Andy Tunstall', 'Cytus II-Paff (Original Soundtrack)', 'Fight Another Day (Andy Tunstall Remix)']"
Baptism of Fire (CliqTrack Remix),"['Louise Penman', 'CliqTrack']",Cytus II-Paff (Original Soundtrack),2018,2:53,https://lh3.googleusercontent.com/X6dPj-3XjNVtoAXWE11VxH60ko4BCr1y2xVQu2M1NVMQirtXhYNqrNN1i6LAJoCo5ayayhoeNObkGW0=w544-h544-l90-rj,https://music.youtube.com/watch?v=8CuI3CsEb50,"['Louise Penman', 'CliqTrack', 'Cytus II-Paff (Original Soundtrack)', 'Baptism of Fire (CliqTrack Remix)']"
Fireflies,"['Funk Fiction', 'Nikki Simmons']",Cytus II-Paff (Original Soundtrack),2018,2:52,https://lh3.googleusercontent.com/X6dPj-3XjNVtoAXWE11VxH60ko4BCr1y2xVQu2M1NVMQirtXhYNqrNN1i6LAJoCo5ayayhoeNObkGW0=w544-h544-l90-rj,https://music.youtube.com/watch?v=Gg7c4enL3aY,"['Funk Fiction', 'Nikki Simmons', 'Cytus II-Paff (Original Soundtrack)', 'Fireflies']"
Under the Same Sky,['hinode'],Cytus II-Paff (Original Soundtrack),2018,2:11,https://lh3.googleusercontent.com/X6dPj-3XjNVtoAXWE11VxH60ko4BCr1y2xVQu2M1NVMQirtXhYNqrNN1i6LAJoCo5ayayhoeNObkGW0=w544-h544-l90-rj,https://music.youtube.com/watch?v=K5azqRxuEHc,"['hinode', 'Cytus II-Paff (Original Soundtrack)', 'Under the Same Sky']"
